student_id,assign1_grade,assign1_sub_year,assign1_sub_month,assign1_sub_day,assign1_sub_hour,assign1_sub_min,assign1_sub_sec,assign2_grade,assign2_sub_year,assign2_sub_month,assign2_sub_day,assign2_sub_hour,assign2_sub_min,assign2_sub_sec,assign3_grade,assign3_sub_year,assign3_sub_month,assign3_sub_day,assign3_sub_hour,assign3_sub_min,assign3_sub_sec,assign4_grade,assign4_sub_year,assign4_sub_month,assign4_sub_day,assign4_sub_hour,assign4_sub_min,assign4_sub_sec,assign5_grade,assign5_sub_year,assign5_sub_month,assign5_sub_day,assign5_sub_hour,assign5_sub_min,assign5_sub_sec,assign6_grade,assign6_sub_year,assign6_sub_month,assign6_sub_day,assign6_sub_hour,assign6_sub_min,assign6_sub_sec
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,83.97618789067369,2016,3,19,20,9,1,67.18095031253895,2016,3,24,15,40,28,67.18095031253895,2016,3,28,21,10,0,53.744760250031156,2016,4,1,7,54,4,48.370284225028044,2016,4,8,12,45,36,38.696227380022435,2016,4,10,14,39,55
DDE0526B-7DA4-80E8-C2A6-D097F3826029,60.39478284489934,2015,10,18,1,57,23,47.95582627591948,2015,10,24,23,20,14,43.88024364832753,2015,10,28,2,4,29,42.98024364832753,2015,11,2,2,56,28,42.98024364832753,2015,11,7,4,58,38,38.68221928349478,2015,11,12,8,58,38
25197F10-E9E9-4C50-63F8-6C896975AAE2,81.1346819890702,2015,10,4,16,16,28,64.54774559125617,2015,10,6,19,58,9,58.81297103213056,2015,10,13,20,33,24,52.1216739289175,2015,10,16,11,53,31,41.697339143133995,2015,10,25,21,17,6,37.52760522882061,2015,10,26,23,0,30
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,65.97215173282447,2015,10,1,19,10,8,65.47215173282447,2015,10,9,23,1,41,53.117721386259575,2015,10,17,14,59,17,41.77417710900768,2015,10,8,1,24,48,37.5967593981069,2015,10,10,0,17,54,33.83708345829621,2015,10,13,1,43,37
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,84.35605166327814,2016,4,3,21,35,49,75.92044649695029,2016,4,8,4,19,10,60.73635719756025,2016,5,12,3,20,22,48.58908575804821,2016,4,14,7,33,58,38.871268606438576,2016,4,18,1,24,36,38.871268606438576,2016,5,11,0,35,9
247B105C-2067-A7AA-2CBE-B65278128C96,63.15645478814482,2016,2,3,15,42,7,50.525163830515865,2016,2,6,19,3,34,45.47264744746428,2016,2,14,12,5,15,40.925382702717854,2016,2,20,18,19,30,36.832844432446066,2016,2,28,8,20,0,29.46627554595685,2016,3,2,16,46,6
2B806EF6-A590-1C00-F0C5-1469E3B2152E,91.20618435572563,2016,5,29,21,25,43,82.08556592015306,2016,6,5,15,12,26,65.66845273612246,2016,6,9,7,30,32,65.66845273612246,2016,6,12,13,23,34,59.10160746251022,2016,6,19,18,25,2,47.281285970008184,2016,6,21,3,28,17
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,85.75985328709794,2016,3,8,3,12,55,85.75985328709794,2016,3,13,19,57,11,85.75985328709794,2016,3,17,7,30,9,77.18386795838813,2016,3,21,1,35,59,69.46548116254932,2016,3,28,1,24,49,69.46548116254932,2016,3,29,16,9,14
25197F10-E9E9-4C50-63F8-6C896975AAE2,68.20409602708894,2015,9,19,17,14,42,67.70409602708894,2015,9,20,11,4,39,54.90327682167115,2015,9,28,23,53,26,54.00327682167115,2015,9,26,11,52,6,54.00327682167115,2015,10,3,11,8,36,48.602949139504034,2015,10,5,5,29,55
2B806EF6-A590-1C00-F0C5-1469E3B2152E,55.33372427746625,2015,10,29,19,56,5,54.83372427746625,2015,11,8,19,9,24,55.53372427746624,2015,11,12,2,29,38,43.706979421973,2015,11,15,20,59,56,39.33628147977571,2015,11,19,21,30,32,39.33628147977571,2015,11,25,2,16,44
2B806EF6-A590-1C00-F0C5-1469E3B2152E,50.36928358008149,2015,9,20,13,3,21,44.90235522207335,2015,9,23,23,6,25,45.60235522207334,2016,1,6,20,57,11,44.702355222073344,2015,10,4,20,22,38,35.76188417765868,2015,10,11,21,50,25,35.76188417765868,2015,10,12,23,9,36
25197F10-E9E9-4C50-63F8-6C896975AAE2,59.70491377416153,2016,2,21,5,54,35,47.76393101932921,2016,2,23,5,4,54,38.21114481546338,2016,3,2,5,30,27,30.5689158523707,2016,2,26,4,27,59,24.455132681896572,2016,2,26,6,15,5,22.009619413706908,2016,3,17,4,15,1
25197F10-E9E9-4C50-63F8-6C896975AAE2,82.44733817583504,2015,10,18,20,29,23,65.59787054066804,2015,10,26,0,7,52,59.75808348660124,2015,10,28,22,7,18,52.97227513794111,2015,11,1,23,37,57,42.3778201103529,2015,11,8,22,17,48,33.90225608828232,2015,11,11,17,57,37
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,52.77908709653955,2016,3,19,17,22,36,47.501178386885606,2016,3,28,1,39,30,47.501178386885606,2016,3,30,19,5,19,38.000942709508465,2016,4,3,21,11,11,30.40075416760677,2016,4,7,2,44,48,30.40075416760677,2016,4,10,15,49,43
247B105C-2067-A7AA-2CBE-B65278128C96,96.40691674600781,2015,10,3,18,23,34,86.33622507140701,2015,10,11,2,52,29,87.03622507140702,2015,10,13,8,47,26,77.52260256426631,2015,10,17,18,45,53,62.01808205141305,2015,10,24,16,19,30,55.81627384627174,2015,10,25,15,29,16
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,78.26597090310425,2015,11,16,2,22,34,62.25277672248339,2015,11,17,12,49,8,56.747499050235064,2015,11,22,14,33,7,44.67799924018807,2015,11,18,11,41,37,35.74239939215045,2015,11,19,2,35,27,28.59391951372036,2015,11,25,20,16,52
1F51E050-78F7-F270-1B90-ED1BC0376763,43.621967943472484,2015,12,20,8,37,8,38.82977114912523,2015,12,27,3,40,33,39.52977114912522,2016,1,2,23,5,47,34.7667940342127,2016,1,10,17,16,36,31.29011463079143,2016,1,17,20,19,47,25.032091704633146,2016,1,19,3,54,54
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,60.94749239126151,2015,9,20,19,44,27,60.44749239126151,2015,9,24,12,54,48,55.122743152135364,2015,10,10,13,39,47,54.22274315213535,2015,10,4,12,28,28,48.800468836921816,2015,10,9,10,49,41,43.920421953229635,2015,10,12,16,10,25
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,74.55461917459138,2016,2,19,21,57,4,74.55461917459138,2016,2,19,22,5,57,67.09915725713222,2016,3,1,0,46,46,60.38924153141901,2016,2,19,22,24,31,60.38924153141901,2016,2,19,22,35,25,60.38924153141901,2016,2,22,21,18,35
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,99.71502461297872,2015,12,26,13,41,44,79.41201969038299,2015,12,28,19,43,11,80.112019690383,2016,1,5,12,5,27,79.21201969038299,2016,1,10,15,13,36,71.2908177213447,2016,1,12,20,11,18,71.2908177213447,2016,1,15,18,52,49
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,94.56907625722557,2015,11,1,10,30,58,94.06907625722557,2015,11,8,10,21,57,75.99526100578045,2015,11,12,7,57,39,67.5857349052024,2015,11,11,10,51,8,67.5857349052024,2015,11,17,10,12,58,54.06858792416193,2015,11,21,10,27,2
1F51E050-78F7-F270-1B90-ED1BC0376763,33.64685552620795,2015,10,2,10,3,49,33.14685552620795,2015,10,8,9,52,4,27.257484420966357,2015,10,14,16,3,15,21.08598753677309,2015,10,17,10,40,49,18.977388783095783,2015,10,24,6,36,58,17.079649904786198,2015,10,27,3,1,19
247B105C-2067-A7AA-2CBE-B65278128C96,66.54669399296456,2015,10,2,1,47,23,59.4620245936681,2015,10,11,15,21,25,54.2358221343013,2015,10,14,12,33,17,53.3358221343013,2015,10,18,14,34,33,48.00223992087117,2015,10,24,19,56,35,43.202015928784036,2015,10,26,19,33,47
247B105C-2067-A7AA-2CBE-B65278128C96,65.17178806942064,2015,10,10,15,8,58,51.777430455536496,2015,10,10,15,19,25,47.31968740998286,2015,11,11,1,56,34,41.77771866898456,2015,10,10,15,34,46,41.77771866898456,2015,10,10,15,44,31,41.77771866898456,2015,11,21,9,27,24
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,85.97232328467987,2015,10,27,4,10,41,68.4178586277439,2015,10,30,17,23,20,69.1178586277439,2015,11,8,13,25,31,68.21785862774391,2015,11,1,0,21,32,61.3960727649695,2015,11,16,18,29,27,55.256465488472564,2015,11,18,18,59,21
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,94.79478416324392,2016,1,22,14,8,53,85.31530574691952,2016,1,27,14,10,11,76.78377517222758,2016,1,31,17,42,16,76.78377517222758,2016,2,4,15,53,49,61.427020137782065,2016,2,7,10,23,49,61.427020137782065,2016,2,14,11,35,44
DDE0526B-7DA4-80E8-C2A6-D097F3826029,93.69931075826305,2015,11,15,5,39,44,93.19931075826305,2015,12,2,17,22,57,93.89931075826306,2016,1,1,5,1,52,74.39944860661043,2015,12,2,17,46,57,66.95950374594939,2015,12,3,5,35,24,53.56760299675952,2015,12,5,21,56,11
2B806EF6-A590-1C00-F0C5-1469E3B2152E,85.32530360308697,2016,5,1,17,13,50,68.26024288246957,2016,5,1,19,28,46,68.26024288246957,2016,5,11,5,45,53,68.26024288246957,2016,5,3,0,51,15,61.434218594222614,2016,5,8,2,27,56,55.290796734800345,2016,5,19,20,57,43
25197F10-E9E9-4C50-63F8-6C896975AAE2,63.51330429363365,2015,10,18,23,20,57,63.01330429363365,2015,10,24,20,39,2,51.150643434906904,2015,10,28,1,3,21,50.250643434906905,2015,10,31,15,2,15,40.20051474792553,2015,11,4,23,49,31,32.160411798340434,2015,11,6,0,55,13
25197F10-E9E9-4C50-63F8-6C896975AAE2,45.63016355625461,2016,1,11,0,25,49,45.63016355625461,2016,1,16,21,44,1,36.50413084500369,2016,1,26,18,52,53,36.50413084500369,2016,1,18,20,32,29,32.85371776050332,2016,1,26,18,29,48,26.282974208402663,2016,2,3,16,35,11
2B806EF6-A590-1C00-F0C5-1469E3B2152E,64.67014836019032,2016,3,13,22,15,32,51.736118688152246,2016,4,8,0,7,3,41.38889495052181,2016,4,12,5,43,33,41.38889495052181,2016,4,8,0,22,20,37.250005455469626,2016,3,28,3,47,43,33.525004909922664,2016,3,31,7,32,58
247B105C-2067-A7AA-2CBE-B65278128C96,61.56700378106357,2015,10,15,9,13,55,61.06700378106357,2015,10,16,12,5,55,61.767003781063565,2015,10,28,7,43,27,54.7803034029572,2015,10,16,21,14,42,49.302273062661506,2015,10,16,22,39,32,44.37204575639534,2015,10,24,20,59,10
DDE0526B-7DA4-80E8-C2A6-D097F3826029,48.969598934974535,2016,1,11,6,18,38,48.969598934974535,2016,1,18,7,11,32,39.17567914797964,2016,1,21,8,53,25,35.25811123318167,2016,2,8,6,13,54,35.25811123318167,2016,2,1,7,27,2,28.206488986545327,2016,2,2,8,3,22
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,61.250161793219604,2016,1,18,19,10,48,61.250161793219604,2016,1,21,8,37,43,61.250161793219604,2016,3,1,21,11,39,55.12514561389763,2016,2,5,8,19,3,55.12514561389763,2016,2,12,8,44,43,44.10011649111811,2016,2,15,16,42,48
DDE0526B-7DA4-80E8-C2A6-D097F3826029,85.21719963034217,2016,3,31,0,14,17,76.69547966730794,2016,4,5,4,47,8,69.02593170057715,2016,4,12,3,16,53,55.22074536046172,2016,4,14,2,13,54,55.22074536046172,2016,4,22,5,23,55,44.17659628836938,2016,4,25,20,56,2
2B806EF6-A590-1C00-F0C5-1469E3B2152E,66.52396865207554,2015,12,14,3,20,52,52.85917492166043,2015,12,20,21,56,14,48.29325742949439,2015,12,24,8,32,51,47.39325742949439,2015,12,25,19,3,24,37.91460594359551,2015,12,31,21,5,36,30.33168475487641,2016,1,5,19,16,40
25197F10-E9E9-4C50-63F8-6C896975AAE2,70.84986558271667,2016,2,7,20,25,36,56.67989246617334,2016,2,13,21,41,39,45.34391397293868,2016,2,18,1,38,15,45.34391397293868,2016,2,21,20,59,52,45.34391397293868,2016,2,28,19,0,21,45.34391397293868,2016,2,29,20,23,21
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,35.605614744205134,2015,9,19,23,36,32,28.12449179536409,2015,9,25,13,31,37,23.23959343629128,2015,10,7,12,52,10,17.871674749033023,2015,10,4,7,39,27,17.871674749033023,2015,10,6,3,43,51,14.29733979922642,2015,10,9,2,50,30
1F51E050-78F7-F270-1B90-ED1BC0376763,71.06441866669886,2016,3,21,4,52,24,56.8515349333591,2016,3,26,18,53,54,56.8515349333591,2016,3,30,19,5,19,45.48122794668728,2016,4,4,6,45,18,45.48122794668728,2016,4,11,0,46,52,36.38498235734982,2016,4,12,5,15,3
DDE0526B-7DA4-80E8-C2A6-D097F3826029,93.60545527618186,2016,5,29,22,56,36,93.60545527618186,2016,6,5,20,7,32,84.24490974856366,2016,6,9,7,30,31,84.24490974856366,2016,6,19,15,8,1,75.82041877370729,2016,6,19,18,2,41,68.23837689633656,2016,6,21,4,32,43
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,77.0722271610657,2016,5,3,11,37,32,77.0722271610657,2016,5,5,16,40,4,77.0722271610657,2016,5,31,19,30,51,61.65778172885257,2016,5,10,18,19,25,61.65778172885257,2016,5,30,15,23,43,49.32622538308207,2016,5,24,17,8,33
247B105C-2067-A7AA-2CBE-B65278128C96,73.99816939983222,2016,3,5,14,15,36,73.99816939983222,2016,3,13,21,29,42,66.59835245984901,2016,3,26,23,30,39,53.2786819678792,2016,3,20,13,53,55,42.62294557430337,2016,6,19,9,26,38,34.09835645944269,2016,6,20,12,59,54
25197F10-E9E9-4C50-63F8-6C896975AAE2,99.45416787053551,2016,5,3,11,11,55,79.56333429642842,2016,7,15,18,35,41,71.60700086678557,2016,7,21,7,47,45,71.60700086678557,2016,7,18,19,4,45,64.44630078010702,2016,7,23,12,12,42,64.44630078010702,2016,7,28,18,58,3
247B105C-2067-A7AA-2CBE-B65278128C96,62.87196639701107,2015,9,20,18,43,48,49.93757311760886,2015,9,26,19,55,1,50.63757311760886,2015,10,11,23,41,2,44.763815805847976,2015,10,4,16,46,16,35.811052644678384,2015,10,11,10,57,47,35.811052644678384,2015,10,18,12,57,12
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,60.34138498618043,2015,9,20,9,42,21,47.91310798894434,2015,9,25,19,14,16,39.07048639115548,2015,10,8,0,21,39,38.17048639115548,2015,9,28,12,25,22,30.536389112924386,2015,10,9,12,57,12,30.536389112924386,2015,10,13,19,32,15
DDE0526B-7DA4-80E8-C2A6-D097F3826029,48.04831065013165,2016,1,7,7,38,21,38.43864852010533,2016,1,20,8,53,47,30.750918816084265,2016,3,3,8,31,29,30.750918816084265,2016,2,3,10,29,43,24.600735052867407,2016,3,2,9,41,0,19.680588042293934,2016,3,11,16,34,34
247B105C-2067-A7AA-2CBE-B65278128C96,59.9046320736333,2015,10,4,3,52,20,59.4046320736333,2015,10,10,15,17,31,48.26370565890665,2015,10,14,6,35,27,47.36370565890665,2015,10,17,21,45,20,47.36370565890665,2015,10,26,2,11,2,47.36370565890665,2015,10,27,3,1,19
25197F10-E9E9-4C50-63F8-6C896975AAE2,41.9695178938204,2015,11,12,15,59,46,33.21561431505632,2015,11,16,22,0,26,27.312491452045048,2015,12,1,21,50,54,21.129993161636047,2015,12,1,21,56,48,19.01699384547244,2015,12,1,22,4,11,17.1152944609252,2015,12,9,7,24,22
1F51E050-78F7-F270-1B90-ED1BC0376763,63.56207473167729,2016,2,19,9,7,46,63.56207473167729,2016,2,28,7,52,24,50.84965978534186,2016,3,25,10,29,28,40.67972782827349,2016,3,5,9,41,28,32.54378226261879,2016,3,31,8,43,19,26.03502581009504,2016,4,5,13,49,42
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,71.34940910703698,2016,3,8,5,31,14,57.07952728562958,2016,2,15,7,12,44,57.07952728562958,2016,3,11,3,30,41,51.37157455706662,2016,2,24,21,20,10,51.37157455706662,2016,3,2,5,47,52,51.37157455706662,2016,3,18,14,1,34
1F51E050-78F7-F270-1B90-ED1BC0376763,76.26362176858225,2016,1,25,3,17,31,76.26362176858225,2016,1,30,2,44,13,68.63725959172403,2016,2,1,2,31,43,54.909807673379234,2016,2,5,1,4,12,43.927846138703394,2016,2,14,18,38,51,35.142276910962714,2016,2,16,1,36,0
2B806EF6-A590-1C00-F0C5-1469E3B2152E,49.75662153885477,2015,9,19,12,9,50,49.25662153885477,2015,9,25,20,50,20,40.14529723108381,2015,9,28,21,48,34,31.396237784867054,2015,10,4,16,58,1,25.116990227893638,2015,10,11,15,48,38,20.093592182314914,2015,10,12,17,39,35
DDE0526B-7DA4-80E8-C2A6-D097F3826029,66.75245151525739,2016,5,29,23,44,52,66.75245151525739,2016,6,3,22,42,52,60.07720636373167,2016,6,8,0,26,38,48.061765090985354,2016,6,12,17,53,51,38.44941207278829,2016,6,19,14,48,56,30.759529658230623,2016,6,23,7,54,40
1F51E050-78F7-F270-1B90-ED1BC0376763,78.9573425003054,2015,11,2,6,38,24,78.4573425003054,2015,11,9,4,22,30,71.33160825027488,2015,11,12,8,58,32,63.38844742524739,2015,11,15,4,10,44,57.04960268272266,2015,11,23,0,8,34,51.34464241445039,2015,11,25,23,20,43
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,83.14627383432511,2015,9,30,13,23,16,66.1570190674601,2015,10,6,10,38,9,53.66561525396808,2015,10,11,10,52,0,47.48905372857127,2015,10,18,17,4,28,42.74014835571415,2015,10,25,13,14,4,38.466133520142726,2015,11,2,14,29,31
25197F10-E9E9-4C50-63F8-6C896975AAE2,72.83323628430936,2016,1,10,6,15,15,58.2665890274475,2016,1,10,11,4,9,46.613271221958,2016,1,17,9,23,3,46.613271221958,2016,1,14,8,12,46,46.613271221958,2016,1,18,6,23,21,37.2906169775664,2016,1,21,13,23,44
DDE0526B-7DA4-80E8-C2A6-D097F3826029,55.40454821147849,2015,10,4,21,23,13,43.9636385691828,2015,10,9,23,1,9,44.663638569182794,2015,10,12,22,37,37,35.01091085534624,2015,10,18,22,23,28,28.008728684276985,2015,10,25,16,34,16,28.008728684276985,2015,10,27,3,31,14
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,97.47324298981137,2015,10,30,15,42,18,96.97324298981137,2015,11,4,22,13,50,97.67324298981136,2015,11,10,5,28,5,77.41859439184908,2015,11,15,13,0,19,61.93487551347927,2015,11,21,19,2,21,49.547900410783434,2015,11,21,15,59,47
DDE0526B-7DA4-80E8-C2A6-D097F3826029,81.3079198553652,2016,7,8,11,13,19,65.04633588429218,2016,7,23,8,2,17,58.54170229586296,2016,7,29,21,17,42,52.687532066276674,2016,7,24,0,6,36,47.418778859649,2016,7,28,8,24,15,47.418778859649,2016,7,31,21,18,4
2B806EF6-A590-1C00-F0C5-1469E3B2152E,66.76588191219686,2015,10,3,19,9,33,59.65929372097718,2015,10,9,9,32,24,60.35929372097717,2015,10,13,0,10,44,47.56743497678174,2015,10,10,20,55,26,42.81069147910357,2015,10,19,8,55,18,42.81069147910357,2015,10,21,19,59,23
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,85.41080338357641,2016,3,19,20,56,34,85.41080338357641,2016,3,26,20,56,18,68.32864270686112,2016,3,29,20,7,42,68.32864270686112,2016,3,31,6,6,16,54.6629141654889,2016,4,7,19,34,52,49.19662274894001,2016,4,11,20,44,4
1F51E050-78F7-F270-1B90-ED1BC0376763,56.03203646323205,2016,1,24,20,50,11,44.82562917058564,2016,1,29,16,35,41,35.86050333646853,2016,2,2,18,8,13,28.68840266917481,2016,2,7,23,37,18,22.950722135339856,2016,2,9,11,11,33,18.360577708271887,2016,2,15,22,40,7
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,43.89818529648229,2015,11,1,20,40,41,39.078366766834066,2015,11,8,2,3,24,39.77836676683405,2015,11,12,8,58,32,34.99053009015065,2015,11,16,5,25,37,27.992424072120517,2015,11,21,22,56,34,22.393939257696413,2015,11,25,21,4,0
1F51E050-78F7-F270-1B90-ED1BC0376763,72.52459330955028,2016,5,13,16,37,2,65.27213397859526,2016,5,22,14,58,50,58.74492058073574,2016,5,25,17,35,35,58.74492058073574,2016,5,27,20,26,21,58.74492058073574,2016,6,6,16,41,46,46.9959364645886,2016,6,8,10,25,48
DDE0526B-7DA4-80E8-C2A6-D097F3826029,78.24865968322608,2016,3,20,13,56,13,70.42379371490347,2016,3,25,12,54,19,56.33903497192278,2016,3,29,19,40,10,56.33903497192278,2016,3,31,13,27,32,45.07122797753822,2016,4,2,11,15,33,40.564105179784406,2016,4,10,6,41,33
1F51E050-78F7-F270-1B90-ED1BC0376763,82.66919365461574,2015,11,29,22,54,34,82.16919365461574,2015,12,6,6,14,18,82.86919365461574,2015,12,10,8,54,51,65.5753549236926,2015,12,14,1,38,44,52.46028393895407,2015,12,20,20,8,23,47.21425554505866,2015,12,22,13,34,42
1F51E050-78F7-F270-1B90-ED1BC0376763,50.87596566053792,2015,12,14,11,32,3,45.35836909448413,2015,12,20,15,16,31,41.542532185035704,2015,12,23,3,32,15,32.514025748028565,2015,12,27,17,32,19,26.011220598422852,2015,12,30,16,8,27,23.41009853858057,2016,1,5,12,5,33
247B105C-2067-A7AA-2CBE-B65278128C96,66.30108122880118,2015,9,30,5,15,52,59.24097310592108,2015,10,2,3,28,29,48.13277848473686,2015,10,17,22,58,14,42.50950063626317,2015,10,13,13,49,29,38.25855057263686,2015,10,13,16,26,17,38.25855057263686,2015,10,16,2,56,54
DDE0526B-7DA4-80E8-C2A6-D097F3826029,80.1392643148587,2016,7,6,17,17,46,72.12533788337284,2016,7,7,18,53,51,72.12533788337284,2016,7,24,20,17,50,57.70027030669827,2016,7,8,5,49,28,51.93024327602845,2016,7,9,1,8,0,46.73721894842561,2016,7,25,16,48,3
1F51E050-78F7-F270-1B90-ED1BC0376763,72.29611026897696,2015,11,15,11,47,29,71.79611026897696,2015,11,16,12,27,46,65.33649924207927,2015,11,24,9,46,39,57.99284931787134,2015,11,24,12,0,43,52.19356438608421,2015,11,25,13,25,28,41.75485150886737,2015,11,30,10,52,58
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,99.8011013633043,2016,3,21,6,54,45,89.82099122697385,2016,3,28,6,41,49,71.85679298157908,2016,3,30,20,33,10,71.85679298157908,2016,4,4,6,51,37,71.85679298157908,2016,4,11,2,55,32,64.67111368342117,2016,4,12,5,43,36
25197F10-E9E9-4C50-63F8-6C896975AAE2,63.3934038128025,2016,4,4,3,21,0,50.71472305024201,2016,4,8,17,33,3,40.57177844019361,2016,4,14,7,41,23,36.51460059617426,2016,4,8,18,33,59,29.21168047693941,2016,4,20,7,5,26,29.21168047693941,2016,4,24,12,15,52
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,46.88624504252389,2015,9,20,16,20,12,46.38624504252389,2015,9,26,21,36,41,47.08624504252389,2015,9,30,0,24,37,46.186245042523886,2015,10,4,18,41,30,41.5676205382715,2015,10,11,20,31,54,37.410858484444354,2015,10,12,22,37,44
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,57.86648779425937,2016,3,6,1,57,28,52.07983901483343,2016,3,13,15,34,48,52.07983901483343,2016,3,17,7,30,9,46.87185511335011,2016,3,21,0,11,24,46.87185511335011,2016,4,4,0,58,42,46.87185511335011,2016,8,21,8,29,5
2B806EF6-A590-1C00-F0C5-1469E3B2152E,44.33521403905458,2016,1,9,10,0,4,44.33521403905458,2016,3,16,6,58,26,35.468171231243666,2016,3,28,19,38,32,35.468171231243666,2016,4,2,20,37,4,28.374536984994933,2016,4,8,15,59,33,28.374536984994933,2016,4,11,21,50,20
1F51E050-78F7-F270-1B90-ED1BC0376763,95.37052657195083,2016,1,24,13,33,33,76.29642125756067,2016,1,31,20,53,48,76.29642125756067,2016,2,3,21,58,56,76.29642125756067,2016,2,7,22,37,36,68.6667791318046,2016,2,14,18,49,31,68.6667791318046,2016,2,17,20,14,34
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,82.87478784330786,2016,2,21,21,50,56,82.87478784330786,2016,2,28,14,35,1,82.87478784330786,2016,2,29,15,57,14,66.29983027464628,2016,3,6,21,24,37,53.03986421971703,2016,3,13,13,40,9,42.43189137577364,2016,3,13,16,7,1
DDE0526B-7DA4-80E8-C2A6-D097F3826029,97.92100833322316,2016,1,10,23,14,37,97.92100833322316,2016,1,17,22,12,42,78.33680666657855,2016,1,21,3,24,26,62.66944533326284,2016,1,31,12,57,35,50.13555626661027,2016,1,31,21,56,48,45.12200063994924,2016,2,1,22,37,27
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,55.09760133131786,2015,9,18,20,7,29,54.59760133131786,2015,9,24,13,41,25,49.85784119818608,2015,10,19,3,0,37,39.16627295854886,2015,9,30,18,39,36,39.16627295854886,2015,10,7,18,54,15,31.333018366839088,2015,10,9,17,50,29
DDE0526B-7DA4-80E8-C2A6-D097F3826029,82.38895639469445,2016,2,7,19,16,7,65.91116511575557,2016,2,11,18,43,58,65.91116511575557,2016,2,18,8,34,57,59.32004860418001,2016,2,22,4,6,51,53.388043743762005,2016,2,27,17,52,42,53.388043743762005,2016,2,29,23,9,43
25197F10-E9E9-4C50-63F8-6C896975AAE2,77.58867041121735,2015,12,7,20,34,26,61.71093632897386,2015,12,8,7,26,17,62.410936328973854,2015,12,9,21,26,38,49.2087490631791,2015,12,9,19,6,57,44.28787415686119,2015,12,9,19,15,56,35.43029932548895,2015,12,17,18,25,47
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,61.11500880430562,2015,12,31,0,59,58,48.8920070434445,2016,1,1,18,26,44,39.1136056347556,2016,1,6,4,4,13,31.29088450780448,2016,1,2,19,37,43,28.161796057024034,2016,1,11,14,56,43,22.52943684561923,2016,1,13,14,22,16
1F51E050-78F7-F270-1B90-ED1BC0376763,74.04663457548432,2015,10,18,19,14,53,66.2119711179359,2015,10,24,12,56,49,60.31077400614231,2015,11,2,2,30,15,47.52861920491385,2015,11,1,17,7,19,47.52861920491385,2015,11,8,12,6,23,38.02289536393109,2015,11,10,22,26,41
DDE0526B-7DA4-80E8-C2A6-D097F3826029,67.3289631758579,2015,12,26,13,26,4,60.1660668582721,2016,1,2,18,53,45,54.86946017244489,2016,1,4,15,42,14,53.96946017244489,2016,1,10,16,30,7,53.96946017244489,2016,1,15,12,10,23,48.572514155200395,2016,1,19,3,54,54
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,72.13291210360579,2015,9,20,3,2,33,57.346329682884615,2015,9,26,0,25,26,46.61706374630771,2015,9,28,23,53,24,41.14535737167693,2015,10,3,18,37,41,32.916285897341545,2015,10,12,0,51,18,26.33302871787324,2015,10,15,0,38,51
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,57.592743292907954,2016,7,11,0,57,1,46.07419463432636,2016,7,14,1,38,53,36.85935570746109,2016,7,21,7,47,44,36.85935570746109,2016,7,25,1,36,9,29.48748456596888,2016,7,31,15,46,48,29.48748456596888,2016,8,2,0,48,21
1F51E050-78F7-F270-1B90-ED1BC0376763,62.08719923628975,2015,9,19,14,8,9,49.30975938903181,2015,9,22,14,34,20,40.18780751122545,2015,9,29,13,53,33,39.28780751122545,2015,9,27,10,21,51,31.43024600898036,2015,10,6,11,29,7,25.14419680718429,2015,10,9,13,20,28
247B105C-2067-A7AA-2CBE-B65278128C96,63.85836171692731,2016,4,2,20,58,46,63.85836171692731,2016,4,10,20,14,8,63.85836171692731,2016,4,14,7,41,23,57.472525545234575,2016,4,17,22,30,34,57.472525545234575,2016,4,23,22,48,0,57.472525545234575,2016,4,25,17,33,36
